Issue_ID,User,Comment_ID,Date,Comment,Emotion Causes,UserType
59675,kaixih,1450966441,2023-03-01 22:44:50,"Basically, there are two changes of this PR: (1) update the download url and (2) update the patch file.
Then, I checked the above automatically created PR https://github.com/openxla/xla/pull/1589, and saw one test ""XLA Linux GPU"" fails.
It seems that the above PR only fetches the change (2) and I don't know how to make it to apply the change (1) as well (I guess it uses a different way to download the zip rather than `workspace2.bzl`.).
@reedwm Can you help or redirect?","""I guess it uses a different way to download the zip rather than workspace2.bzl.""",CONTRIBUTOR
59794,shelper,1449354982,2023-03-01 5:05:08,"I had a different but similar issue that builds for tflite but failed for GPU delegates
It is the final linkage step that raise an error stating `can't find -lnativewindow`..
I remember it worked before but then I pulled the latest commits and forgot where I was before. ...",I had a different but similar issue that builds for tflite but failed for GPU delegates,CONTRIBUTOR
59084,tilakrayal,1449344508,2023-03-01 4:56:21,"@dmc1778,
I tried to execute the mentioned code on tf-nightly(2.13.0-dev20230228), the crash did not happen when invalid input was provided to ragged_tensor_to_variant. Kindly find the gist of it [here](https://colab.research.google.com/gist/tilakrayal/a39039cba5adacc7a775d5cf0bd1b1a3/untitled1000.ipynb) and also please find the reference of the ubuntu22.04.
![Screenshot 2023-03-01 10 16 02 AM](https://user-images.githubusercontent.com/81610181/222048309-5e9896b0-deb0-489e-b384-e59a8ec4f617.png)","""The crash did not happen when invalid input was provided to ragged_tensor_to_variant""",CONTRIBUTOR
59534,swachhandl,1449155553,2023-03-01 1:01:30,"> I get the internal error when I run the on the GPU, but no error is produced when I run the same code on the CPU.
Did you try investigating where the error is originating from? I'm not sure why it isn't being propagated with your changes in place.","I get the internal error when I run the on the GPU, but no error is produced when I run the same code on the CPU.",CONTRIBUTOR
58665,alankelly,1447997661,2023-02-28 11:14:02,"Sorry but as I said, the error messages in most cases but this specific case would serve to only confuse users.",The error messages in most cases but this specific case would serve to only confuse users.,CONTRIBUTOR
59804,reedwm,1446962323,2023-02-27 19:44:00,@philipphack Can you please fix merge conflicts?,Can you please fix merge conflicts?,MEMBER
39479,csuter,1446760930,2023-02-27 17:39:44,"TFP is maintained by a separate group from TF proper. The TFP Layers are not under active development, so we're not planning on implementing this. We welcome PRs on the [TFP github repo](https://github.com/tensorflow/probability); these layers can be finicky to work with, though.",TFP is maintained by a separate group from TF proper.,MEMBER
58400,tucan9389,1446152236,2023-02-27 11:18:31,"Hi @SaoirseARM
We found several failure tests. Could you check it with the following commands and fix those?
```shell
bazel test //tensorflow/compiler/mlir/lite/quantization/lite:quantize_model_test
```
```shell
bazel test //tensorflow/lite/kernels:transpose_conv_test
```","""We found several failure tests. Could you check it with the following commands and fix those?""",MEMBER
59117,SuryanarayanaY,1444998558,2023-02-25 5:22:36,Reopening the issue as Bot couldn't remove stall label.,Bot couldn't remove stall label.,COLLABORATOR
59685,matthiaskramm,1444496622,2023-02-24 21:10:26,"I can't find a pass that would already do this (take the exported_names and create a wrapper function for each). The one that comes closest is `tensorflow/compiler/mlir/tfrt/transforms/lower_saved_model.cc`, but it duplicates the function(s) in question which I don't think we should.
Will write a new pass and hook up to `tf-lower-to-mlprogram-and-hlo`.","I can't find a pass that would already do this (take the exported_names and create a wrapper function for each). The one that comes closest is tensorflow/compiler/mlir/tfrt/transforms/lower_saved_model.cc, but it duplicates the function(s) in question which I don't think we should. Will write a new pass and hook up to tf-lower-to-mlprogram-and-hlo.",CONTRIBUTOR
59606,jpienaar,1443869494,2023-02-24 15:42:21,I'll check later but the error was around a non-integer/float type being queried from wrong attribute. Could you check with assertions enabled? (I think for this tool you could still build the debug version).,"""I'll check later but the error was around a non-integer/float type being queried from wrong attribute.""",MEMBER
58758,cantonios,1442900252,2023-02-24 7:10:22,"This is behaving as expected. There isn't enough input data to satisfy any ""valid"" pooling region without padding, so there's nothing that can be done. If you want padding, it needs to be specific in the input parameters by setting `padding=SAME'.","""This is behaving as expected.""",CONTRIBUTOR
59708,Jerry-Ge,1442624435,2023-02-24 0:36:53,"There is actually no implementation of the `dtype.isUnsigned()` [Reference](https://mlir.llvm.org/doxygen/classmlir_1_1quant_1_1QuantizedType.html) . Simply using getStorageTypeMin/Max for much cleaner implementation.
Jerry","""There is actually no implementation of the dtype.isUnsigned()""",CONTRIBUTOR
59276,grantjensen,1442548263,2023-02-23 23:05:58,"Hi all, I just ran through the instructions of https://github.com/Bahar-BM/test_openCL with cmake version=3.25.1 & NDK version=22.0.7026061. I ran into the following error when I ran `make`:
[openCL_inf_error_output.txt](https://github.com/tensorflow/tensorflow/files/10819243/openCL_inf_error_output.txt)
Please advise. Perhaps a different NDK version needs to be used?","""I ran into the following error when I ran make:""",CONTRIBUTOR
59606,jpienaar,1442478106,2023-02-23 21:52:08,"I see a failure on tensorflow/compiler/mlir/tosa/tests:tfl-to-tosa-pipeline.mlir.test , could you check locally?","I see a failure on tensorflow/compiler/mlir/tosa/tests:tfl-to-tosa-pipeline.mlir.test , could you check locally?",MEMBER
56937,rposts,1442411853,2023-02-23 20:49:30,Closing - no response.,No response.,CONTRIBUTOR
59787,wecing,1442369365,2023-02-23 20:10:43,"A better solution might be to clamp to `[-1, 1]` (assuming `clamp(NaN, [-1, 1])` is still `NaN`), then round (away from zero).","""A better solution might be to clamp to [-1, 1] (assuming clamp(NaN, [-1, 1]) is still NaN), then round (away from zero)""",MEMBER
59678,AndreasMadsen,1442344533,2023-02-23 19:51:20,@google-ml-butler The stalling is not my responsibility and I don't see a reason why this issue should be closed. Maybe you can remove the `stat:awaiting response` label to avoid confusion.,"""stalling""",CONTRIBUTOR
59777,MarkDaoust,1440666325,2023-02-22 19:22:48,"I see the TODO(numpy 1.24) in the setup.py file.
Darn, your other packages won't work with np 1.23?","I see the TODO(numpy 1.24) in the setup.py file. Darn, your other packages won't work with np 1.23?",MEMBER
59774,elfringham,1439905742,2023-02-22 12:01:38,"I believe that this may be masking some unit test failures as well.
//tensorflow/python/kernel_tests/proto:decode_proto_op_test
//tensorflow/python/util/protobuf:protobuf_compare_test
//tensorflow/tools/api/tests:api_compatibility_test
These fail with protobuf > 3.20.3",I believe that this may be masking some unit test failures as well.,CONTRIBUTOR
59773,elfringham,1439788615,2023-02-22 10:35:24,This does not happen with protobuf==3.20.3 installed. However the default install currently will be protobuf==4.22.0,This does not happen with protobuf==3.20.3 installed. However the default install currently will be protobuf==4.22.0.,CONTRIBUTOR
59743,SuryanarayanaY,1439775669,2023-02-22 10:26:29,"Hi @yufang67 ,
`bfloat16` data type specifically designed for TPUs only and on GPUs this wont work and hence throwing user error as `ValueError:Value passed to parameter 'input' has DataType bfloat16 not in list of allowed values: float16, float32, float64` which is intended behaviour.
Please use `mixed_bfloat16` for TPUs environment only. For GPUs you should use `mixed_float16` .
Thanks!","""ValueError:Value passed to parameter 'input' has DataType bfloat16 not in list of allowed values: float16, float32, float64""",COLLABORATOR
59633,mraunak,1439223860,2023-02-21 23:27:22,"Hi @gbaned, this file ( tensorflow/python/keras/engine/training.py) is getting called when the user is executing his code in the issue mentioned which resides inside the TensorFlow. I am not sure how fixing in Keras repo would fix this issue.","""I am not sure how fixing in Keras repo would fix this issue.""",CONTRIBUTOR
59765,elfringham,1439182976,2023-02-21 22:38:13,"Changing the installed version of the Python protobuf package did not make a difference, 3.20.1, 3.20.3, 4.21.9, 4.21.12 all the same failure. This is perhaps not surprising as the tests are c++ based.","Changing the installed version of the Python protobuf package did not make a difference, 3.20.1, 3.20.3, 4.21.9, 4.21.12 all the same failure.",CONTRIBUTOR
59765,elfringham,1439181698,2023-02-21 22:36:45,The start of these failures was bisected to https://github.com/tensorflow/tensorflow/commit/84f40925e929d05e72ab9234e53c729224e3af38,The start of these failures was bisected to https://github.com/tensorflow/tensorflow/commit/84f40925e929d05e72ab9234e53c729224e3af38.,CONTRIBUTOR
59390,zichuan-wei,1439077241,2023-02-21 20:53:18,"1 is correct, for 2, there are some complexities, the original model in keras is taking float32 as input & output, as such ""my_weight"" has to be float32 to enable the correct execution in keras. as such, when we go to 3, it has to be treated as float even in the quantized execution, because how the variable tensor is initialized. My understanding is that if you enforce ""my_weight"" as a int8, then it's no longer a valid graph in keras.","""my_weight"" has to be float32 to enable the correct execution in keras.",CONTRIBUTOR
58749,cantonios,1438884877,2023-02-21 17:54:40,"We make no guarantees that CPU and GPU results are identical, especially for garbage data. The input doesn't crash, so it's not a security issue. Error checking is expensive.
The GPU result is flushing all results to the max value (essentially saturating the input). We could potentially do the same on CPU. I wouldn't say it's a requirement though.","""The GPU result is flushing all results to the max value (essentially saturating the input)""",CONTRIBUTOR
59595,RoboTux,1436952077,2023-02-20 12:42:22,"1. Delete bazel cache
2. Run `bazel build --config=dbg -c opt tensorflow/compiler/mlir:tf-opt`
3. ls bazel-out/*-opt/bin/external/llvm-project/llvm/lib/Target
Which for me shows AArch64, AMDGPU, ARM and X86. I have a WIP patch that allow me to select the targets I want enabled and have for instance only AArch64.","""I have a WIP patch that allow me to select the targets I want enabled and have for instance only AArch64..""",CONTRIBUTOR
59722,albertz,1436614003,2023-02-20 9:23:39,"Thanks for creating the gist.
However, as I said, it is crucial to run it on Apple M1 hardware to reproduce it. In your gist, I see that you use an Nvidia GPU.
Also, you did not exactly use the commits I specified, although this probably should not matter.","""You did not exactly use the commits I specified, although this probably should not matter.""",CONTRIBUTOR
59721,pjpratik,1436545681,2023-02-20 8:33:35,"@vishnukvmd I have tried to build in MacOS with the command provided and I have received different error. Please refer the below screenshot. Thanks!
<img width=""1037"" alt=""Screenshot 2023-02-20 at 1 23 32 PM"" src=""https://user-images.githubusercontent.com/118897289/220045388-e4f9f5cf-2dda-437d-86fe-5d0e4434af27.png"">",I have tried to build in MacOS with the command provided and I have received different error.,CONTRIBUTOR
58881,svenstaro,1435993940,2023-02-19 13:47:20,This isn't upstreamed. Why is this closed? Current master branch still doesn't compile with gcc 12.,"""Why is this closed?""",CONTRIBUTOR
